,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,item,condition,sentence,target,alternative,model 0 correct (max),model 0 correct (sample),model 0 target score,model 0 alternative score,model 1 correct (max),model 1 correct (sample),model 1 target score,model 1 alternative score,model 2 correct (max),model 2 correct (sample),model 2 target score,model 2 alternative score,model 3 correct (max),model 3 correct (sample),model 3 target score,model 3 alternative score,model 4 correct (max),model 4 correct (sample),model 4 target score,model 4 alternative score,rnng target score,rnng alternative score,model correct (max),lstm 0 correct (max),lstm 0 correct (sample),lstm 0 target score,lstm 0 alternative score,lstm 1 correct (max),lstm 1 correct (sample),lstm 1 target score,lstm 1 alternative score,lstm 2 correct (max),lstm 2 correct (sample),lstm 2 target score,lstm 2 alternative score,lstm 3 correct (max),lstm 3 correct (sample),lstm 3 target score,lstm 3 alternative score,lstm 4 correct (max),lstm 4 correct (sample),lstm 4 target score,lstm 4 alternative score,rnng 0 target score,rnng 0 alternative score,rnng 0 correct (max),rnng 0 correct (sample),rnng 1 target score,rnng 1 alternative score,rnng 1 correct (max),rnng 1 correct (sample),rnng 2 target score,rnng 2 alternative score,rnng 2 correct (max),rnng 2 correct (sample),rnng 3 target score,rnng 3 alternative score,rnng 3 correct (max),rnng 3 correct (sample),rnng 4 target score,rnng 4 alternative score,rnng 4 correct (max),rnng 4 correct (sample)
28,28,28,28,28,Franck_3_PSS,PSS,The authors of the speech about the city,are,is,100,87.81539250331569,-4.115247726440431,-6.090311050415039,100,90.12554223381149,-3.445067405700684,-5.656319618225098,100,87.5896608196995,-3.3732509613037114,-5.327383995056152,100,74.88928578298936,-4.032015800476073,-5.12473201751709,100,88.02824549775728,-3.4637603759765625,-5.458868026733398,-55.2206,-56.7748,100,100,87.81539250331569,-4.115247726440431,-6.090311050415039,100,90.12554223381149,-3.445067405700684,-5.656319618225098,100,87.5896608196995,-3.3732509613037114,-5.327383995056152,100,74.88928578298936,-4.032015800476073,-5.12473201751709,100,88.02824549775728,-3.4637603759765625,-5.458868026733398,-55.2206,-56.7748,100,82.55195147521029,-61.8528,-63.1186,100,78.00229294784017,-54.4685,-56.2925,100,86.10454034281189,-55.9711,-58.5317,100,92.82824125072861,-63.6201,-63.7808,100,54.00887644515813
29,29,29,29,29,Franck_3_PSP,PSP,The authors of the speech about the cities,are,is,100,88.34218426728094,-4.038592338562012,-6.063833236694336,100,96.05206991913418,-4.013909339904785,-7.205608367919923,100,94.687060676264,-3.828588485717773,-6.7090206146240225,100,88.36621600952533,-4.414525032043457,-6.44210147857666,100,84.49410210165746,-4.022904396057129,-5.718365669250487,-58.8468,-67.3206,100,100,88.34218426728094,-4.038592338562012,-6.063833236694336,100,96.05206991913418,-4.013909339904785,-7.205608367919923,100,94.687060676264,-3.828588485717773,-6.7090206146240225,100,88.36621600952533,-4.414525032043457,-6.44210147857666,100,84.49410210165746,-4.022904396057129,-5.718365669250487,-58.8468,-67.3206,100,99.97911739288381,-68.4914,-73.466,100,99.31361550742757,-60.1257,-64.7619,100,99.03986136249391,-63.5517,-65.8496,100,90.87029684942394,-65.9773,-68.3643,100,91.58306016722574
30,30,30,30,30,Franck_3_PPS,PPS,The authors of the speeches about the city,are,is,100,90.91211331693995,-3.545943260192871,-5.848894119262695,100,89.68081818000505,-3.682991981506348,-5.845244407653809,100,90.94442942775486,-3.1419544219970703,-5.448822975158691,100,86.83032147055654,-3.5028476715087886,-5.388886451721191,100,94.11800612105942,-3.220667839050293,-5.993321418762207,-62.8028,-64.5743,100,100,90.91211331693995,-3.545943260192871,-5.848894119262695,100,89.68081818000505,-3.682991981506348,-5.845244407653809,100,90.94442942775486,-3.1419544219970703,-5.448822975158691,100,86.83032147055654,-3.5028476715087886,-5.388886451721191,100,94.11800612105942,-3.220667839050293,-5.993321418762207,-62.8028,-64.5743,100,85.46441115393286,-61.5913,-62.8887,100,78.5397082111571,-59.039,-60.7826,100,85.11437553127429,-58.5407,-63.7153,100,99.43733583849422,-61.1485,-61.3682,100,55.47051341193936
31,31,31,31,31,Franck_3_PPP,PPP,The authors of the speeches about the cities,are,is,100,93.50226230757588,-3.542022705078125,-6.208554267883301,100,96.44935557504226,-4.091184616088866,-7.393073558807372,100,95.83273358519371,-3.5978660583496094,-6.73321008682251,100,92.93594930621822,-4.151134490966797,-6.728026390075684,100,88.65254066321215,-3.89608097076416,-5.951811790466309,-67.3531,-76.1874,100,100,93.50226230757588,-3.542022705078125,-6.208554267883301,100,96.44935557504226,-4.091184616088866,-7.393073558807372,100,95.83273358519371,-3.5978660583496094,-6.73321008682251,100,92.93594930621822,-4.151134490966797,-6.728026390075684,100,88.65254066321215,-3.89608097076416,-5.951811790466309,-67.3531,-76.1874,100,99.9854370617551,-67.6266,-73.147,100,99.601172411412,-63.7964,-68.4368,100,99.04384701139382,-66.6668,-73.7504,100,99.91619546958115,-66.6888,-68.3738,100,84.35654789402598
32,32,32,32,32,Franck_4_SSS,SSS,The computer with the program for the experiment,is,are,100,98.2560048450148,-2.81582260131836,-6.847220420837402,100,97.69301098327415,-2.6807727813720703,-6.42665958404541,100,96.90742402709698,-3.1118955612182617,-6.556647300720215,100,96.27489784240473,-3.6102886199951167,-6.8624019622802725,100,92.37729565576332,-2.749719619750977,-5.24446964263916,-60.7656,-65.7722,100,100,98.2560048450148,-2.81582260131836,-6.847220420837402,100,97.69301098327415,-2.6807727813720703,-6.42665958404541,100,96.90742402709698,-3.1118955612182617,-6.556647300720215,100,96.27489784240473,-3.6102886199951167,-6.8624019622802725,100,92.37729565576332,-2.749719619750977,-5.24446964263916,-60.7656,-65.7722,100,99.33508836986104,-60.2861,-63.8707,100,97.30013866490714,-60.7464,-62.4905,100,85.12070932226162,-58.1176,-61.878,100,97.72549493200664,-57.8069,-60.7155,100,94.82699319220492
33,33,33,33,33,Franck_4_SSP,SSP,The computer with the program for the experiments,is,are,100,91.13717803861203,-3.282244682312012,-5.61274528503418,100,65.11731391573562,-4.030482292175293,-4.654682159423828,100,75.30627080365991,-4.1942052841186515,-5.3092193603515625,100,72.91579445475182,-4.2925195693969735,-5.28287410736084,100,71.85448278063072,-4.06517505645752,-5.002429962158203,-62.5762,-63.4483,100,100,91.13717803861203,-3.282244682312012,-5.61274528503418,100,65.11731391573562,-4.030482292175293,-4.654682159423828,100,75.30627080365991,-4.1942052841186515,-5.3092193603515625,100,72.91579445475182,-4.2925195693969735,-5.28287410736084,100,71.85448278063072,-4.06517505645752,-5.002429962158203,-62.5762,-63.4483,100,70.51824763559641,-62.9349,-64.7033,100,85.42585825809267,-60.594,-60.5286,0,48.36558251390067,-60.9316,-62.487,100,82.56922916952685,-59.3517,-59.6352,100,57.04040858793651
34,34,34,34,34,Franck_4_SPS,SPS,The computer with the programs for the experiment,is,are,100,97.05915860685462,-3.0066137313842773,-6.5032386779785165,100,91.54208209517942,-2.9025859832763667,-5.284281730651856,100,94.32940864349236,-3.1738719940185547,-5.9853715896606445,100,82.78694706139756,-4.188772201538087,-5.7593746185302725,100,86.18873221857874,-2.9088382720947266,-4.739892959594727,-59.2329,-62.7747,100,100,97.05915860685462,-3.0066137313842773,-6.5032386779785165,100,91.54208209517942,-2.9025859832763667,-5.284281730651856,100,94.32940864349236,-3.1738719940185547,-5.9853715896606445,100,82.78694706139756,-4.188772201538087,-5.7593746185302725,100,86.18873221857874,-2.9088382720947266,-4.739892959594727,-59.2329,-62.7747,100,97.18539907313597,-61.448,-65.3091,100,97.93889193766641,-61.8925,-63.2013,100,78.73122831750764,-59.5229,-62.8893,100,96.6637788963258,-57.022,-58.7996,100,85.54002614738133
35,35,35,35,35,Franck_4_SPP,SPP,The computer with the programs for the experiments,is,are,100,86.70476333167616,-3.4697780609130864,-5.344881057739258,100,50.34801397984835,-4.2010860443115225,-4.2150068283081055,100,69.22997770569262,-4.307609558105469,-5.118502616882324,0,47.05146922543808,-5.125938415527344,-5.00786018371582,100,62.30810540375189,-3.9749231338500977,-4.477569580078125,-60.5783,-60.9194,100,100,86.70476333167616,-3.4697780609130864,-5.344881057739258,100,50.34801397984835,-4.2010860443115225,-4.2150068283081055,100,69.22997770569262,-4.307609558105469,-5.118502616882324,0,47.05146922543808,-5.125938415527344,-5.00786018371582,100,62.30810540375189,-3.9749231338500977,-4.477569580078125,-60.5783,-60.9194,100,58.44577013166259,-63.7556,-65.572,100,86.01335946170258,-62.5038,-61.7646,0,32.31791064997891,-62.3526,-63.5843,100,77.41159755203086,-59.0349,-58.0659,0,27.507986828646896
36,36,36,36,36,Franck_4_PSS,PSS,The computers with the program for the experiment,are,is,100,93.12347604275864,-2.59645938873291,-5.202272415161133,100,76.75624393853951,-2.9234647750854488,-4.118062973022462,100,81.94454934821417,-2.9454250335693364,-4.458020210266113,100,74.28150814461799,-3.170207023620605,-4.23085880279541,100,87.75257887435802,-2.7537717819213867,-4.722977638244629,-60.4299,-62.6385,100,100,93.12347604275864,-2.59645938873291,-5.202272415161133,100,76.75624393853951,-2.9234647750854488,-4.118062973022462,100,81.94454934821417,-2.9454250335693364,-4.458020210266113,100,74.28150814461799,-3.170207023620605,-4.23085880279541,100,87.75257887435801,-2.7537717819213867,-4.722977638244629,-60.4299,-62.6385,100,90.10191397916674,-59.6197,-60.9195,100,78.58013214458458,-60.2787,-64.1972,100,98.05162799198249,-56.4659,-61.812,100,99.52559087382916,-57.8472,-57.311,0,36.907200104249824
37,37,37,37,37,Franck_4_PSP,PSP,The computers with the program for the experiments,are,is,100,90.24805061525741,-3.1454448699951167,-5.370539665222168,100,94.72683561029896,-2.9722108840942383,-5.860577583312987,100,92.54322474191021,-3.4519004821777344,-5.9704532623291025,100,86.87429556648031,-3.2066564559936523,-5.096546173095703,100,91.21715549719204,-3.1865406036376966,-5.526983261108398,-60.7849,-68.4217,100,100,90.24805061525741,-3.1454448699951167,-5.370539665222168,100,94.72683561029896,-2.9722108840942383,-5.860577583312987,100,92.54322474191021,-3.4519004821777344,-5.9704532623291025,100,86.87429556648031,-3.2066564559936523,-5.096546173095703,100,91.21715549719204,-3.1865406036376958,-5.526983261108398,-60.7849,-68.4217,100,99.95178630006444,-61.2243,-66.3345,100,99.40013254284416,-59.4887,-64.4123,100,99.27796119516265,-58.7134,-65.0115,100,99.81635815645257,-57.5746,-60.1069,100,92.63753766031436
38,38,38,38,38,Franck_4_PPS,PPS,The computers with the programs for the experiment,are,is,100,95.01716750320192,-2.5697622299194336,-5.517821311950684,100,74.86971464707672,-2.905694961547852,-3.997370719909668,100,83.65764643845417,-2.90878963470459,-4.541762351989746,100,80.86221495311335,-3.1141719818115234,-4.555253982543945,100,92.3307756968148,-2.607926368713379,-5.096088409423828,-59.9275,-62.2868,100,100,95.01716750320192,-2.5697622299194336,-5.517821311950684,100,74.86971464707672,-2.905694961547852,-3.997370719909668,100,83.65764643845417,-2.90878963470459,-4.541762351989746,100,80.86221495311335,-3.1141719818115234,-4.555253982543945,100,92.3307756968148,-2.607926368713379,-5.096088409423828,-59.9275,-62.2868,100,91.36706078501476,-61.2752,-62.9246,100,83.88099422201769,-62.1886,-66.934,100,99.13833080313704,-58.8456,-64.2473,100,99.55113297292536,-56.1914,-57.1117,100,71.51032288251479
39,39,39,39,39,Franck_4_PPP,PPP,The computers with the programs for the experiments,are,is,100,94.24949892799481,-3.0439395904541016,-5.840598106384277,100,94.17487153298923,-2.967584609985352,-5.750556945800781,100,93.99799938151622,-3.377007484436035,-6.128188133239746,100,91.86857986474571,-3.192296028137207,-5.61691951751709,100,93.7726015781613,-2.8635826110839844,-5.5754966735839835,-59.8007,-67.4276,100,100,94.24949892799481,-3.0439395904541016,-5.840598106384277,100,94.17487153298923,-2.967584609985352,-5.750556945800781,100,93.99799938151622,-3.377007484436035,-6.128188133239746,100,91.86857986474571,-3.192296028137207,-5.61691951751709,100,93.7726015781613,-2.8635826110839844,-5.5754966735839835,-59.8007,-67.4276,100,99.95130684748045,-62.5069,-67.1099,100,99.00777130103438,-61.6583,-66.8246,100,99.43267289632728,-61.3718,-67.7111,100,99.82375739488458,-56.4526,-58.9205,100,92.1860628237505
40,40,40,40,40,Franck_5_SSS,SSS,The contract for the actor in the film,is,are,100,99.59894591313187,-1.0112466812133791,-6.526057243347168,100,98.81264600953877,-2.607019424438477,-7.028517723083496,100,99.27975771275412,-2.3433704376220703,-7.269479751586914,100,99.77618052111194,-1.8831911087036133,-7.9830360412597665,100,99.38771287630807,-2.0833520889282227,-7.172934532165527,-52.0415,-59.435,100,100,99.59894591313187,-1.0112466812133791,-6.526057243347168,100,98.81264600953877,-2.607019424438477,-7.028517723083496,100,99.27975771275412,-2.3433704376220703,-7.269479751586914,100,99.77618052111194,-1.8831911087036133,-7.9830360412597665,100,99.38771287630807,-2.0833520889282227,-7.172934532165527,-52.0415,-59.435,100,99.93851394412825,-56.5643,-59.9244,100,96.64340208002552,-52.4936,-57.8978,100,99.55224872070747,-53.9233,-59.0457,100,99.40736335675143,-56.7482,-62.3099,100,99.61724672596408
41,41,41,41,41,Franck_5_SSP,SSP,The contract for the actor in the films,is,are,100,93.56683227793013,-1.837438583374024,-4.514647483825684,100,92.3709404212137,-2.9157276153564453,-5.409575462341309,100,86.4458803817333,-2.7914838790893555,-4.644311904907227,100,99.0675061648106,-2.0344991683959956,-6.700193405151367,100,96.62347710766434,-2.546469688415528,-5.900444984436035,-58.0531,-62.6565,100,100,93.56683227793013,-1.8374385833740237,-4.514647483825684,100,92.3709404212137,-2.9157276153564453,-5.409575462341309,100,86.4458803817333,-2.7914838790893555,-4.644311904907227,100,99.0675061648106,-2.0344991683959956,-6.700193405151367,100,96.62347710766434,-2.546469688415528,-5.900444984436035,-58.0531,-62.6565,100,99.00816417742104,-64.0087,-67.2495,100,96.23411127737278,-60.6126,-63.7,100,95.63700049934847,-59.7402,-62.0755,100,91.17586787319102,-62.2627,-61.3441,0,28.524323980810845
42,42,42,42,42,Franck_5_SPS,SPS,The contract for the actors in the film,is,are,100,99.38353302894753,-1.026716232299805,-6.109453201293945,100,98.26753084726214,-2.50439453125,-6.542540550231934,100,98.64800037080731,-2.132059097290039,-6.422032356262207,100,99.35931955819484,-1.7311525344848633,-6.7751197814941415,100,98.51575409314732,-1.8830499649047847,-6.078359603881836,-51.0422,-56.2682,100,100,99.38353302894751,-1.026716232299805,-6.109453201293945,100,98.26753084726214,-2.50439453125,-6.542540550231934,100,98.64800037080731,-2.132059097290039,-6.422032356262207,100,99.35931955819484,-1.7311525344848633,-6.7751197814941415,100,98.51575409314732,-1.8830499649047847,-6.078359603881836,-51.0422,-56.2682,100,99.46537536899939,-56.4309,-58.6055,100,89.79452808238432,-54.9268,-56.7848,100,86.50636614084422,-55.5836,-59.031,100,96.91535084199045,-54.2559,-56.9427,100,93.62432342171034
43,43,43,43,43,Franck_5_SPP,SPP,The contract for the actors in the films,is,are,100,90.34973684079058,-1.8150701522827148,-4.051773071289063,100,88.91933698487655,-2.778395652770996,-4.860923767089844,100,81.10111085582288,-2.5790157318115234,-4.035609245300293,100,98.16262685951557,-1.9436111450195312,-5.9218997955322275,100,95.94376294813358,-2.1909914016723637,-5.354497909545898,-56.7145,-59.7736,100,100,90.34973684079058,-1.8150701522827148,-4.051773071289063,100,88.91933698487655,-2.778395652770996,-4.860923767089844,100,81.10111085582288,-2.5790157318115234,-4.035609245300293,100,98.16262685951556,-1.9436111450195312,-5.9218997955322275,100,95.94376294813358,-2.1909914016723637,-5.354497909545898,-56.7145,-59.7736,100,95.5173777583535,-63.5227,-65.8815,100,91.36311613779449,-62.8829,-64.5724,100,84.41583936945925,-60.318,-60.8542,100,63.092799895750126,-57.8092,-56.9149,0,29.022325609095194
44,44,44,44,44,Franck_5_PSS,PSS,The contracts for the actor in the film,are,is,100,93.84655216103873,-1.7740325927734375,-4.49868106842041,100,85.28864262706962,-2.663815498352051,-4.421236991882324,100,87.0389877781807,-2.590200424194336,-4.494610786437988,100,91.6691400784696,-3.0583057403564453,-5.456524848937988,100,95.0116379747377,-2.1182804107666016,-5.06517219543457,-60.4787,-59.8209,0,100,93.84655216103873,-1.7740325927734375,-4.49868106842041,100,85.28864262706962,-2.663815498352051,-4.421236991882324,100,87.0389877781807,-2.590200424194336,-4.494610786437988,100,91.6691400784696,-3.0583057403564453,-5.456524848937988,100,95.0116379747377,-2.1182804107666016,-5.06517219543457,-60.4787,-59.8209,0,34.12339840469963,-59.7386,-61.7666,100,88.37056957339801,-56.1797,-57.2936,100,75.28554768347865,-58.2685,-62.9634,100,99.09410335911919,-61.0772,-56.7433,0,1.2946484170537131
45,45,45,45,45,Franck_5_PSP,PSP,The contracts for the actor in the films,are,is,100,94.70696907479565,-2.1188917160034184,-5.003288269042969,100,95.4650185796668,-2.712606430053711,-5.75954532623291,100,92.88182090755552,-2.6658382415771484,-5.234514236450195,100,94.31257151726628,-3.223021507263184,-6.0313777923583975,100,96.58039850336915,-2.2989940643310547,-5.639845848083496,-64.334,-68.5286,100,100,94.70696907479565,-2.1188917160034184,-5.003288269042969,100,95.4650185796668,-2.712606430053711,-5.75954532623291,100,92.88182090755551,-2.6658382415771484,-5.234514236450195,100,94.3125715172663,-3.223021507263184,-6.0313777923583975,100,96.58039850336915,-2.2989940643310547,-5.639845848083496,-64.334,-68.5286,100,98.51471609031957,-67.0755,-70.5688,100,97.04965316154961,-62.269,-65.9169,100,97.46153940450067,-63.8143,-69.2849,100,99.5808932793865,-60.8084,-63.491,100,93.59920686648503
46,46,46,46,46,Franck_5_PPS,PPS,The contracts for the actors in the film,are,is,100,93.35897453916884,-1.8706378936767576,-4.513823509216309,100,87.77989840565179,-2.505221366882324,-4.476971626281738,100,89.02910591258308,-2.41884994506836,-4.512567520141602,100,92.30943599476431,-3.144098281860352,-5.629250526428223,100,97.10667270218784,-1.891450881958008,-5.404853820800781,-58.0563,-60.7668,100,100,93.35897453916884,-1.8706378936767576,-4.513823509216309,100,87.77989840565179,-2.505221366882324,-4.476971626281738,100,89.02910591258308,-2.41884994506836,-4.512567520141602,100,92.30943599476431,-3.144098281860352,-5.629250526428223,100,97.10667270218784,-1.891450881958008,-5.404853820800781,-58.0563,-60.7668,100,93.76433891498256,-59.74,-63.104,100,96.65603042055045,-56.4142,-59.2552,100,94.4851592463626,-60.133,-65.3494,100,99.4602460937239,-56.0187,-56.3829,100,59.00567540562943
47,47,47,47,47,Franck_5_PPP,PPP,The contracts for the actors in the films,are,is,100,94.2389352579964,-2.1281480789184566,-4.922859191894531,100,95.5645719258248,-2.5918216705322266,-5.661999702453612,100,95.10657162217545,-2.325814247131348,-5.292919158935547,100,95.6754946136162,-3.232177734375,-6.3288421630859375,100,98.21760375403323,-1.9442262649536133,-5.953453063964844,-62.4637,-69.0995,100,100,94.2389352579964,-2.1281480789184566,-4.922859191894531,100,95.5645719258248,-2.5918216705322266,-5.661999702453612,100,95.10657162217545,-2.325814247131348,-5.292919158935547,100,95.6754946136162,-3.232177734375,-6.3288421630859375,100,98.21760375403323,-1.9442262649536133,-5.953453063964844,-62.4637,-69.0995,100,99.86891921699768,-66.1799,-70.9131,100,99.12784629746653,-64.457,-67.7767,100,96.50984878591075,-65.0037,-71.1507,100,99.78646775334737,-56.8639,-58.917,100,88.62604818987538
