,Unnamed: 0,item,condition,sentence,target,alternative,lstm 0 correct (max),lstm 0 correct (sample),lstm 0 target score,lstm 0 alternative score,lstm 1 correct (max),lstm 1 correct (sample),lstm 1 target score,lstm 1 alternative score,lstm 2 correct (max),lstm 2 correct (sample),lstm 2 target score,lstm 2 alternative score,lstm 3 correct (max),lstm 3 correct (sample),lstm 3 target score,lstm 3 alternative score,lstm 4 correct (max),lstm 4 correct (sample),lstm 4 target score,lstm 4 alternative score,rnng 0 target score,rnng 0 alternative score,rnng 0 correct (max),rnng 0 correct (sample),rnng 1 target score,rnng 1 alternative score,rnng 1 correct (max),rnng 1 correct (sample),rnng 2 target score,rnng 2 alternative score,rnng 2 correct (max),rnng 2 correct (sample),rnng 3 target score,rnng 3 alternative score,rnng 3 correct (max),rnng 3 correct (sample),rnng 4 target score,rnng 4 alternative score,rnng 4 correct (max),rnng 4 correct (sample)
182,182,Bock1992_22_pp_prop,pp_prop,The teachers with the special education certificates,are,is,100,99.6689207967911,-2.462852478027344,-8.170104026794434,100,96.21777416664604,-2.9972381591796875,-6.233539581298827,100,99.17171212697257,-2.9072227478027344,-7.692470073699951,100,98.10940575664229,-2.7991981506347656,-6.748390197753906,100,99.39518902255043,-2.307112693786621,-7.409055709838867,-70.0501,-76.8417,100,99.88780898328125,-71.9178,-76.7916,100,99.24137296058329,-67.8988,-74.2011,100,99.81712642720193,-64.3266,-70.1464,100,99.70405854054654,-66.454,-68.8008,100,91.26795381973388
183,183,Bock1992_22_pp_rc,pp_rc,The teachers who received the education certificates,are,is,100,99.72241720477457,-2.929091453552246,-8.813117980957031,100,98.11243354235806,-3.431809425354004,-7.3826351165771475,100,99.81825300397188,-2.4726886749267583,-8.781179428100586,100,98.77464493487827,-3.1440792083740234,-7.533689498901367,100,98.19485703635587,-3.6259355545043945,-7.6222496032714835,-86.7718,-83.5112,0,3.694785373816998,-79.7622,-84.8047,100,99.35838486760503,-82.0559,-87.1841,100,99.41077050545836,-81.0746,-79.2422,0,13.795261304057039,-81.5497,-82.7764,100,77.32404752413731
184,184,Bock1992_23_ss_prop,ss_prop,The speaker at the union meeting,is,are,100,96.58131651228815,-3.3251962661743164,-6.66632604598999,100,89.98741913254032,-4.160188674926759,-6.356016159057617,100,95.70655954214914,-2.879197120666504,-5.983395576477051,100,93.18953894341809,-2.8643703460693364,-5.480545997619629,100,96.23484702669614,-2.452385902404785,-5.693388938903809,-56.0713,-60.9438,100,99.24039360033854,-59.5785,-61.8952,100,91.02507140367538,-56.7385,-59.6856,100,95.01262472391541,-55.7681,-62.2712,100,99.85034572489,-58.0736,-60.9204,100,94.5153034807328
185,185,Bock1992_23_ss_rc,ss_rc,The speaker who addressed the meeting,is,are,100,99.5565411742523,-2.308080673217773,-7.721956729888916,100,98.22990304641493,-2.4291973114013667,-6.445473670959473,100,98.6828446793752,-2.8497467041015625,-7.166183471679688,100,98.4457898869002,-2.744903564453125,-6.893442153930664,100,98.51078016706384,-2.059122085571289,-6.251035690307617,-71.3152,-73.7765,100,92.13838807412463,-73.7763,-73.9063,100,53.24543063873206,-70.2195,-72.8234,100,93.11121556479254,-65.7484,-72.8172,100,99.91494700157395,-69.1163,-69.0075,0,47.28267998070053
186,186,Bock1992_23_sp_prop,sp_prop,The speaker at the union meetings,is,are,100,74.1427265439052,-3.833991050720215,-4.887391090393066,100,52.82187687706801,-4.683703422546387,-4.796698570251465,100,55.607896143285465,-3.8318777084350586,-4.057141304016113,100,56.251354693135525,-3.991467475891113,-4.2428369522094735,0,33.04654981279933,-4.186594009399413,-3.480513572692871,-59.6243,-63.0107,100,96.72767875241671,-60.7035,-61.4937,100,68.78742728477665,-63.1036,-63.528,100,60.45356503360291,-60.2876,-62.7952,100,92.4672893763692,-58.8258,-59.6794,100,70.13217789368589
187,187,Bock1992_23_sp_rc,sp_rc,The speaker who addressed the meetings,is,are,100,97.21430537410605,-2.859673500061035,-6.4120941162109375,100,86.80125287748385,-3.243579864501953,-5.1270790100097665,100,86.69918859768052,-2.988804817199707,-4.863424301147461,100,87.69435550356201,-3.6113147735595694,-5.5751142501831055,100,90.43120667215777,-2.9264917373657227,-5.172574043273926,-70.8874,-73.7944,100,94.81913890963702,-76.0125,-76.8469,100,69.72844820893545,-76.3018,-75.8956,0,39.982363891453005,-74.5724,-75.0161,100,60.91403126705964,-74.0806,-74.7577,100,66.30911404177627
188,188,Bock1992_23_ps_prop,ps_prop,The speakers at the union meeting,are,is,100,97.39918139346837,-3.0898609161376958,-6.712852478027344,100,84.55284821346393,-3.783727645874024,-5.48367977142334,100,78.18335222471639,-3.1402406692504883,-4.416624069213867,100,65.35904270464182,-3.5219688415527344,-4.156827926635741,100,90.33822264748855,-2.737454414367676,-4.972837448120117,-59.8846,-54.5289,0,0.4698978878391884,-63.0304,-59.1579,0,2.0382210475701124,-64.541,-61.3187,0,3.8335104703831537,-63.386,-58.357,0,0.6502789600460681,-60.6484,-56.7803,0,2.047024993922884
189,189,Bock1992_23_ps_rc,ps_rc,The speakers who addressed the meeting,are,is,100,99.21423788878543,-2.814330101013184,-7.652712821960449,100,95.26993433889898,-2.389266014099121,-5.392041206359863,100,89.13917598395088,-3.290374755859375,-5.395411491394043,100,93.59345103992796,-3.5178251266479488,-6.199464797973633,100,90.74476719580223,-3.172704696655273,-5.45556640625,-82.7386,-76.0048,0,0.1188587924095457,-75.5164,-72.3083,0,3.886204070027958,-85.6911,-84.6088,0,25.307100982799707,-78.5609,-73.8003,0,0.8487811900863449,-75.5118,-82.5613,100,99.91329097277875
190,190,Bock1992_23_pp_prop,pp_prop,The speakers at the union meetings,are,is,100,98.77747658648389,-2.9335908889770512,-7.325543403625487,100,93.47079933846358,-3.4027109146118164,-6.064075469970702,100,97.11897276439045,-2.4329509735107417,-5.9507408142089835,100,94.2432105119675,-3.0035266876220703,-5.799025535583496,100,99.6071101433647,-2.0356273651123047,-7.571086883544923,-62.0008,-57.9241,0,1.668039699853745,-62.1902,-59.0567,0,4.174636963996502,-67.9624,-66.6266,0,20.820159553048555,-64.8732,-61.5495,0,3.4767028925593015,-59.6785,-58.368,0,21.240318805779353
191,191,Bock1992_23_pp_rc,pp_rc,The speakers who addressed the meetings,are,is,100,99.0892148562437,-3.2116079330444336,-7.901076793670653,100,96.43457546374798,-3.0356273651123047,-6.333209037780763,100,97.13149312326935,-2.8989505767822266,-6.421224594116211,100,97.69118654753706,-3.633745193481445,-7.378822803497314,100,88.9770773259799,-3.193766593933105,-5.282168388366699,-80.5541,-84.067,100,97.10525930340967,-79.6784,-83.2273,100,97.204755351247,-88.3293,-91.0239,100,93.67072493183302,-82.4353,-82.906,100,61.55494236158374,-79.3369,-76.2028,0,4.1722374072160875
192,192,Bock1992_24_ss_prop,ss_prop,The director of the forthcoming motion picture,is,are,100,99.65160990652832,-4.984433174133301,-10.640545845031738,100,98.35163632381979,-5.315196990966797,-9.403963088989258,100,99.34957826654396,-5.016945838928223,-10.045724868774414,100,98.52773151651371,-3.740721702575684,-7.944255352020264,100,98.41180124271077,-4.565937042236328,-8.692497253417969,-64.9385,-71.1313,100,99.79600745357867,-69.7736,-71.2028,100,80.67766358959963,-64.648,-68.9353,100,98.6444303496086,-66.5739,-71.7984,100,99.46457712727462,-63.7198,-69.6759,100,99.74166974617174
193,193,Bock1992_24_ss_rc,ss_rc,The director who created the motion picture,is,are,100,99.77038759493941,-3.9234094619750977,-9.99764347076416,100,99.29474702069916,-4.2906131744384775,-9.23790454864502,100,98.47829228086208,-4.138361930847168,-8.308364868164062,100,98.9145506933787,-4.231126785278319,-8.743389129638674,100,96.76042593041728,-4.3778905868530265,-7.774686813354492,-81.7384,-91.0577,100,99.9910331379077,-83.3104,-84.2569,100,72.0410755313857,-84.1667,-93.4348,100,99.99056212280284,-86.8428,-82.6095,0,1.4297075637161454,-86.5288,-91.6255,100,99.39202899104347
194,194,Bock1992_24_sp_prop,sp_prop,The director of the forthcoming motion pictures,is,are,100,92.33496827080636,-4.222829818725587,-6.7115840911865225,0,31.404027292330433,-6.026796340942383,-5.2454986572265625,100,93.29364339907643,-4.4370384216308585,-7.069734573364258,100,84.89454170422832,-3.684556007385254,-5.410909652709961,100,55.96155880099668,-5.096647262573242,-5.336249351501465,-68.1047,-72.3393,100,98.57212332698045,-75.9274,-75.3118,0,35.078282298451256,-65.2447,-68.394,100,95.88811309879547,-69.2851,-73.1785,100,98.00309386911158,-66.2001,-70.8261,100,99.0301133028224
195,195,Bock1992_24_sp_rc,sp_rc,The director who created the motion pictures,is,are,100,97.77559072143784,-3.440018653869629,-7.223202228546143,100,77.3128223098105,-4.786074638366699,-6.012134552001952,100,50.374286335913716,-4.926165580749512,-4.941137313842773,100,64.72625527017237,-4.562975883483887,-5.170003890991211,100,65.66262327864824,-4.432037353515625,-5.0803327560424805,-80.0299,-81.797,100,85.40966569174392,-87.2587,-86.3441,0,28.60594580091308,-87.7797,-90.5821,100,94.28053778735912,-85.6268,-84.2978,0,20.93248250468724,-89.3083,-91.9674,100,93.45696537999368
196,196,Bock1992_24_ps_prop,ps_prop,The directors of the forthcoming motion picture,are,is,0,40.26430285150046,-5.962297439575195,-5.567832946777344,0,40.46514877912365,-5.6051902770996085,-5.219069480895996,100,76.07310327843184,-5.300288200378418,-6.456979751586914,0,46.384907874732896,-6.102029800415039,-5.9571733474731445,100,85.62758886843935,-5.176785469055176,-6.961482524871826,-68.513,-71.5244,100,95.3086491727127,-70.9534,-73.1911,100,90.35842688048767,-68.4378,-69.9171,100,81.44668265601622,-70.0858,-74.8186,100,99.12750041062797,-67.169,-63.5859,0,2.7038045853320423
197,197,Bock1992_24_ps_rc,ps_rc,The directors who created the motion picture,are,is,100,57.779806736835106,-5.243698120117188,-5.557438850402832,100,75.53820945675267,-4.631041526794434,-5.758567810058594,100,87.27485850531653,-4.447918891906738,-6.373401641845702,100,62.571152295900404,-5.723870277404785,-6.237732887268066,100,84.2316086092374,-5.728020668029785,-7.403583526611327,-83.3466,-74.7396,0,0.01827881355866745,-79.7732,-82.2618,100,92.33387633543877,-87.8035,-89.1849,100,79.92157522688701,-80.2075,-78.3024,0,12.953234313043607,-87.5125,-79.6419,0,0.038165949075302096
198,198,Bock1992_24_pp_prop,pp_prop,The directors of the forthcoming motion pictures,are,is,100,96.06655517356192,-4.082594871520996,-7.278120517730713,100,95.91579080914595,-3.1079082489013667,-6.264250755310059,100,97.10504180707113,-3.5985708236694336,-7.111393451690674,100,94.23873073716652,-4.318146705627441,-7.112820148468018,100,97.94457144176756,-3.6977691650390634,-7.5616865158081055,-70.9978,-74.2329,100,96.21339955452721,-75.3936,-79.5479,100,98.45458059794444,-69.0965,-72.2841,100,96.03649674839365,-73.0351,-77.96,100,99.27889247146918,-68.077,-66.357,0,15.187116365665917
199,199,Bock1992_24_pp_rc,pp_rc,The directors who created the motion pictures,are,is,100,97.68257759320944,-3.7913227081298833,-7.532590389251709,100,96.41039276299259,-3.440306663513184,-6.730877876281737,100,99.00666112060871,-3.082378387451172,-7.684248924255371,100,97.06871044358387,-4.016146659851073,-7.516123294830322,100,97.63342062007914,-3.9301719665527344,-7.649946212768555,-85.4358,-82.4265,0,4.700749418933097,-82.1866,-86.6343,100,98.84299738737442,-87.4849,-84.5721,0,5.15244284587222,-82.5068,-82.7029,100,54.886849625504276,-88.8852,-88.5873,0,42.607092572030666
200,200,Bock1992_25_ss_prop,ss_prop,The applicant for the corporate scholarship,is,are,100,95.09467640457993,-2.62080192565918,-5.5853538513183585,100,97.80085086257976,-2.1977081298828125,-5.992570877075195,100,98.11507741007355,-2.778118133544922,-6.730372428894043,100,95.49226856029864,-2.6140661239624023,-5.667317390441895,100,88.02625539129049,-2.0658216476440434,-4.060740470886231,-49.0392,-53.7915,100,99.14420514936239,-50.9084,-53.8241,100,94.8617109379938,-48.5342,-50.6646,100,89.38229756908152,-50.8482,-54.8083,100,98.12953256149413,-49.1947,-52.0634,100,94.62772987769026
201,201,Bock1992_25_ss_rc,ss_rc,The applicant who accepted the scholarship,is,are,100,96.30591392979562,-3.41876220703125,-6.679558753967285,100,99.0942279459578,-2.0328083038330083,-6.727847099304199,100,96.92517477093376,-3.0854511260986333,-6.536142349243164,100,98.64233877602159,-3.13370132446289,-7.419438362121582,100,95.37755023368506,-2.28842830657959,-5.315346717834473,-69.587,-75.0131,100,99.56190538878349,-66.1295,-70.0336,100,98.02392688383962,-68.374,-74.8522,100,99.84657834125422,-72.647,-74.6779,100,88.40033970824773,-70.3681,-71.7141,100,79.34749077340057
202,202,Bock1992_25_sp_prop,sp_prop,The applicant for the corporate scholarships,is,are,100,71.75611158615634,-3.0454769134521484,-3.9778728485107417,100,80.2697858649201,-2.96809196472168,-4.3713340759277335,100,76.13720211784134,-3.2137880325317383,-4.374004364013672,100,76.88832026311653,-2.9378385543823238,-4.139854431152344,0,42.67708764497828,-3.14370346069336,-2.8486652374267583,-44.1263,-48.5911,100,98.86239077295726,-47.3309,-49.7851,100,92.08680466848024,-46.1455,-47.8791,100,84.98723207137691,-45.2246,-49.6477,100,98.81452374661845,-44.6244,-46.8646,100,90.38018485071177
203,203,Bock1992_25_sp_rc,sp_rc,The applicant who accepted the scholarships,is,are,100,71.29441198468989,-3.689386367797852,-4.599112510681152,100,95.37824393318951,-2.4220123291015625,-5.449088096618652,100,71.46945538196597,-3.1797313690185547,-4.0980262756347665,100,90.31251281607851,-3.1936731338500977,-5.426114082336426,100,76.73927613078071,-3.303151130676269,-4.496798515319824,-62.2415,-63.8477,100,83.28831377684284,-60.8702,-63.0334,100,89.6895840413314,-66.8776,-68.3993,100,82.07886778362571,-62.211,-65.3309,100,95.77061778378753,-61.3424,-61.8647,100,62.76854257678188
204,204,Bock1992_25_ps_prop,ps_prop,The applicants for the corporate scholarship,are,is,100,98.88295296934082,-2.535577774047852,-7.018826007843018,100,91.31894510973262,-2.87685489654541,-5.230070114135742,100,90.51028358609057,-3.4249553680419917,-5.6802101135253915,100,94.8965734162085,-2.79367733001709,-5.716552734375,100,92.9257998974999,-2.5924177169799805,-5.167764663696289,-60.3989,-64.3365,100,98.0877838989707,-61.1154,-64.2289,100,95.74461847720286,-55.9622,-59.6887,100,97.64891127523593,-59.7723,-64.8674,100,99.3910613870247,-60.4154,-61.557,100,75.79732798024844
205,205,Bock1992_25_ps_rc,ps_rc,The applicants who accepted the scholarship,are,is,100,99.11843589000924,-3.178126335144043,-7.90049934387207,100,91.97188947546276,-3.083958625793457,-5.522492408752441,100,95.84247459568235,-2.8756504058837886,-6.013436317443848,100,96.7251458984727,-3.485176086425781,-6.870776176452638,100,83.27749564112825,-3.7287616729736333,-5.334184646606445,-70.561,-70.2447,0,42.157772990690894,-73.1165,-75.2332,100,89.2515765795006,-68.3338,-71.9517,100,97.38625239654729,-74.1395,-73.9524,0,45.33609760853468,-71.7906,-73.2865,100,81.69621793535038
206,206,Bock1992_25_pp_prop,pp_prop,The applicants for the corporate scholarships,are,is,100,99.3944283461487,-2.2396392822265625,-7.340317726135254,100,97.23524349156776,-2.8748321533203125,-6.4350128173828125,100,98.80369856047363,-2.5574960708618164,-6.971396446228027,100,98.06265073795817,-2.4688777923583984,-6.3931636810302725,100,98.36926273027592,-2.0404539108276367,-6.14015007019043,-54.8502,-59.9774,100,99.41018445835647,-56.3018,-59.722,100,96.8329905615371,-52.6711,-57.2136,100,98.94654029246979,-54.7512,-59.1986,100,98.84265425227952,-54.6622,-56.2833,100,83.49467773892985
207,207,Bock1992_25_pp_rc,pp_rc,The applicants who accepted the scholarships,are,is,100,99.01587666403928,-2.883289337158203,-7.4945735931396475,100,96.99993433883004,-3.0885019302368164,-6.564578056335449,100,99.60458699951927,-2.292591094970703,-7.821623802185059,100,98.42521398645785,-3.122422218322754,-7.257599830627441,100,88.68921387661554,-3.723066329956055,-5.782447814941406,-64.8796,-70.3298,100,99.57229264207946,-65.8666,-70.3761,100,98.91158084361726,-62.7881,-67.924,100,99.41526372160642,-63.383,-69.4895,100,99.77766180853548,-61.1805,-63.1573,100,87.83396266861237
208,208,Bock1992_26_ss_prop,ss_prop,The editor of the history book,is,are,100,99.4352358555784,-4.151606559753418,-9.322460174560547,100,96.79579698163245,-4.501649856567383,-7.9097900390625,100,99.0146566785496,-3.9130468368530273,-8.523079872131348,100,98.20644301980083,-3.491471290588379,-7.49434232711792,100,95.56453958701417,-3.87851619720459,-6.948686599731445,-53.9952,-60.0086,100,99.75602086910413,-51.7968,-54.1851,100,91.59307578996496,-53.7884,-57.1706,100,96.71435862079328,-55.7247,-61.221,100,99.59148365145784,-53.6187,-58.7253,100,99.39798215233115
209,209,Bock1992_26_ss_rc,ss_rc,The editor who rejected the book,is,are,100,99.64593375299907,-2.7145919799804688,-8.354486465454103,100,98.28024779061064,-3.1172876358032227,-7.162930488586426,100,99.07089279987456,-2.9540882110595703,-7.623455047607423,100,98.33567319255528,-3.0877370834350586,-7.166703224182129,100,97.44599333080969,-3.0625600814819336,-6.704195022583008,-65.8727,-76.879,100,99.9983403464618,-67.1763,-70.3117,100,95.8329571076485,-68.1502,-71.2918,100,95.85764595431601,-66.815,-67.79,100,72.6114981260779,-72.7048,-75.3122,100,93.13363152686892
210,210,Bock1992_26_sp_prop,sp_prop,The editor of the history books,is,are,100,83.31238212684022,-4.06351375579834,-5.6714439392089835,100,54.16292806525277,-4.921182632446289,-5.088086128234863,100,88.41071132783163,-4.481329917907715,-6.513241767883301,100,88.19158640341945,-3.55337905883789,-5.564078330993652,0,44.273508201439974,-4.644059181213379,-4.413990020751953,-54.4573,-59.0416,100,98.98923136104392,-52.0168,-54.2916,100,90.67683703950682,-58.8082,-61.0639,100,90.5141072627331,-56.733,-61.9254,100,99.44720777520757,-53.7202,-57.6237,100,98.02276433421396
211,211,Bock1992_26_sp_rc,sp_rc,The editor who rejected the books,is,are,100,94.30418657339044,-3.0852537155151367,-5.892047882080077,100,92.66025783656082,-3.0627355575561523,-5.598371505737305,100,90.53920837604551,-3.152172088623047,-5.410799026489258,100,89.77990324824381,-3.365731239318848,-5.538736343383789,100,71.96332552223575,-3.974461555480957,-4.917104721069336,-71.8375,-71.3716,0,38.558711655687496,-69.3584,-71.3157,100,87.62404533199982,-72.081,-74.4252,100,91.24721071908526,-67.45,-68.0163,100,63.79089818696957,-70.3404,-75.6189,100,99.49258036122635
212,212,Bock1992_26_ps_prop,ps_prop,The editors of the history book,are,is,100,76.19185977269032,-4.570711135864258,-5.733938217163086,100,74.8856629273187,-4.588315963745117,-5.680839538574219,100,86.0696950714185,-3.6100673675537114,-5.431158065795898,100,59.68038144302972,-4.480985641479492,-4.873150825500488,100,76.39100646310408,-4.637961387634277,-5.8121986389160165,-54.2849,-53.7,0,35.78058847991734,-55.7456,-56.0181,100,56.77065480733595,-51.8076,-53.2957,100,81.57929217005895,-53.7444,-56.3304,100,92.99551103949166,-58.5602,-56.844,0,15.236127542120082
213,213,Bock1992_26_ps_rc,ps_rc,The editors who rejected the book,are,is,100,94.11159875068802,-3.5402421951293945,-6.311738967895508,100,94.52797451039349,-3.4244518280029297,-6.273698806762695,100,93.10912906164538,-3.2710475921630864,-5.874622344970702,100,91.64018803781534,-3.6550445556640634,-6.049478530883789,100,82.14980833706366,-4.032266616821288,-5.5587968826293945,-69.4403,-67.0694,0,8.541880300742093,-67.034,-68.4489,100,80.4537652070615,-62.123,-62.8802,100,68.07455150336443,-71.998,-63.8619,0,0.029269111092762357,-71.1666,-71.6634,100,62.17070251587092
214,214,Bock1992_26_pp_prop,pp_prop,The editors of the history books,are,is,100,99.39911490317795,-3.013129234313965,-8.121623992919924,100,97.75308115962059,-3.40144157409668,-7.174326419830322,100,97.56581030406885,-3.281078338623047,-6.971991539001465,100,89.40426790112984,-3.520191192626953,-5.6529083251953125,100,97.56390704923464,-3.5286664962768555,-7.218778610229492,-53.4,-55.0445,100,83.81463234959608,-55.471,-56.9429,100,81.33460049108095,-57.246,-59.2436,100,88.05448629914251,-53.6495,-56.2393,100,93.02022330328813,-57.6606,-57.1191,0,36.78387130774527
215,215,Bock1992_26_pp_rc,pp_rc,The editors who rejected the books,are,is,100,91.90031127236395,-3.2959995269775386,-5.7248783111572275,100,97.70261623801314,-3.266524314880371,-7.016681671142577,100,97.16565637180143,-3.473484992980957,-7.008091926574707,100,94.35945636123907,-3.62614631652832,-6.443277359008789,100,94.1049361867588,-3.4829311370849614,-6.253226280212402,-70.3842,-72.8524,100,92.18822355858642,-67.7938,-70.979,100,96.0273512649477,-62.4245,-66.327,100,98.02082526212263,-64.6038,-62.72,0,13.195300711120957,-72.4981,-74.0352,100,82.30427550309903
216,216,Bock1992_27_ss_prop,ss_prop,The lab with the analog computer,is,are,100,97.27560824508696,-3.33060073852539,-6.9059038162231445,100,98.88023245607191,-2.7490291595458984,-7.2298173904418945,100,96.26397203571985,-3.9609394073486333,-7.210010528564452,100,97.1979443539335,-3.7759037017822266,-7.3222999572753915,100,97.03699066335987,-2.7770099639892583,-6.265896797180176,-71.6618,-71.2322,0,39.422185191873446,-65.0025,-67.342,100,91.20960049886455,-61.5572,-63.5102,100,87.57733929920765,-62.4139,-67.3449,100,99.28324640615045,-62.3421,-63.9351,100,83.10377635037243
217,217,Bock1992_27_ss_rc,ss_rc,The lab that invented the computer,is,are,100,99.34619493689527,-3.133194923400879,-8.15675163269043,100,99.32227070713495,-3.358362197875977,-8.345739364624022,100,96.70171704154335,-3.7755832672119136,-7.1538124084472665,100,99.28626194599184,-3.1498708724975586,-8.085117340087889,100,98.3119884611258,-3.668004035949707,-7.7325987815856925,-69.5093,-72.79,100,96.37607397469901,-66.7815,-77.935,100,99.9985675143676,-71.4258,-75.6075,100,98.49572190089118,-71.1668,-74.7638,100,97.33252272382387,-68.8856,-64.0479,0,0.7862945310677004
218,218,Bock1992_27_sp_prop,sp_prop,The lab with the analog computers,is,are,100,84.8409468191589,-3.4877758026123047,-5.209956169128418,100,82.20006937173994,-3.0354585647583012,-4.565420150756836,100,66.0230146039963,-3.9344215393066406,-4.59874153137207,100,87.95351162953148,-3.303924560546875,-5.291959762573242,100,82.79884865177522,-3.412909507751465,-4.984347343444824,-74.4773,-68.8427,0,0.35593912676484274,-65.0078,-64.2827,0,32.62709183429829,-63.5749,-63.4732,0,47.45968913564769,-62.5967,-65.9746,100,96.70066708542213,-67.031,-65.6159,0,19.543089848129785
219,219,Bock1992_27_sp_rc,sp_rc,The lab that invented the computers,is,are,100,92.26333309526476,-3.3021221160888667,-5.7807979583740225,100,90.6040818287997,-3.643732070922852,-5.909955978393555,100,84.15538332176907,-3.2520132064819336,-4.9218482971191415,100,93.49873282207491,-3.1841840744018555,-5.85013484954834,100,91.11079021094154,-4.174418449401856,-6.501656532287598,-70.9995,-76.5676,100,99.61967923815855,-73.7885,-77.6214,100,97.88119044399426,-72.8668,-71.3221,0,17.58530714915979,-70.7686,-73.474,100,93.73445346137991,-64.8181,-63.9691,0,29.964267241187386
220,220,Bock1992_27_ps_prop,ps_prop,The labs with the analog computer,are,is,100,88.81843325277349,-3.520432472229004,-5.59276008605957,100,57.11068182471864,-3.9983081817626953,-4.2846765518188485,100,86.94255656885343,-4.156888961791991,-6.052778244018555,100,64.95668969366336,-4.4807090759277335,-5.097845077514648,100,60.27039113359543,-3.9642868041992183,-4.381031036376953,-61.9007,-63.4435,100,82.38713942348694,-66.8929,-68.7927,100,86.98688879105248,-59.0574,-62.1354,100,95.59760897111896,-57.4139,-63.8317,100,99.83704166536302,-60.7459,-61.5652,100,69.40877293372408
221,221,Bock1992_27_ps_rc,ps_rc,The labs that invented the computer,are,is,100,88.9161981941906,-3.6439304351806636,-5.726140022277832,100,85.48786031719112,-3.8457307815551762,-5.619119644165039,100,91.07252171867829,-3.6641330718994136,-5.986655235290527,100,85.04299280871608,-4.437633514404297,-6.175610542297362,100,68.84109433566637,-4.76841926574707,-5.56112003326416,-70.2687,-74.1928,100,98.06229755212448,-70.9325,-67.1145,0,2.149932368255853,-71.0418,-71.0926,100,51.26972695273011,-68.4073,-70.5015,100,89.0338170090974,-63.6187,-63.9336,100,57.8080842736571
222,222,Bock1992_27_pp_prop,pp_prop,The labs with the analog computers,are,is,100,92.87202269166524,-3.107280731201172,-5.67447566986084,100,91.82394977952723,-2.8798627853393555,-5.2985267639160165,100,94.94332706050189,-3.1942310333251958,-6.126802444458008,100,85.03241181724039,-3.5263595581054688,-5.263504981994629,100,90.50913674624884,-3.1312732696533203,-5.386394500732422,-65.3044,-70.9617,100,99.65202187618047,-65.109,-70.0382,100,99.28196435996985,-60.7397,-65.4013,100,99.06371630719497,-58.3668,-64.8975,100,99.85441377221545,-67.3469,-69.7571,100,91.7601804881628
223,223,Bock1992_27_pp_rc,pp_rc,The labs that invented the computers,are,is,100,89.65011766571146,-3.34820556640625,-5.5071449279785165,100,96.02271272428403,-3.4131031036376958,-6.597087860107423,100,96.35428007111048,-3.0042514801025386,-6.278729438781737,100,95.74141027905684,-3.5986328125,-6.711345672607423,100,76.12626718745527,-4.437203407287598,-5.596817970275879,-72.1784,-71.9009,0,43.106679063045064,-70.359,-70.0427,0,42.157772990690894,-66.3886,-73.3169,100,99.90212939200947,-71.2365,-69.1547,0,11.08783905101748,-66.7037,-68.6629,100,87.64463480032703
224,224,Bock1992_28_ss_prop,ss_prop,The activist at the political rally,is,are,100,93.63318401096393,-4.2328128814697275,-6.921098232269287,100,94.68131499828579,-4.368058204650879,-7.2473487854003915,100,89.15573768513408,-4.899815559387207,-7.006564140319824,100,88.40082867039601,-4.5860023498535165,-6.616950035095215,100,90.88971934139781,-3.838006019592285,-6.138249397277832,-54.4658,-59.4547,100,99.32329501165684,-57.4134,-59.2983,100,86.81729374393566,-58.5467,-60.9499,100,91.70709942488392,-56.261,-61.7325,100,99.58126872702007,-56.9153,-59.8515,100,94.96071943687511
225,225,Bock1992_28_ss_rc,ss_rc,The activist that interrupted the rally,is,are,100,93.65161070054282,-6.041871070861816,-8.733251571655272,100,95.4629537510096,-4.8286399841308585,-7.875102043151855,100,94.1389835995033,-6.957199096679688,-9.733648300170898,100,92.88943384234051,-4.762328147888184,-7.332156181335449,100,97.29520508946491,-3.680377960205078,-7.263101577758789,-64.733,-71.5125,100,99.88644477669776,-70.9588,-71.5694,100,64.80776580400466,-71.5389,-77.7589,100,99.80147040232545,-71.4698,-73.8197,100,91.29262786991266,-67.584,-67.8666,100,57.01835329809867
226,226,Bock1992_28_sp_prop,sp_prop,The activist at the political rallies,is,are,0,48.11128880830303,-5.251348495483398,-5.175764083862305,0,37.817198952625056,-5.936955451965332,-5.439640998840332,100,59.3694856826023,-5.6910247802734375,-6.0702857971191415,0,37.64514083828997,-6.304611206054688,-5.799973487854004,0,39.57550040825035,-4.537243843078613,-4.114059448242188,-60.3722,-63.3623,100,95.21248686664906,-62.8009,-63.5864,100,68.68642775612606,-61.791,-62.7664,100,72.61945228715963,-62.614,-65.4321,100,94.36461131135303,-63.1491,-62.1709,0,27.324908897147665
227,227,Bock1992_28_sp_rc,sp_rc,The activist that interrupted the rallies,is,are,100,68.79365656988007,-6.733939170837402,-7.5244293212890625,100,68.19586931993224,-6.143075942993164,-6.905863761901856,100,54.02862823424207,-7.695759773254394,-7.857254981994629,100,76.18557947639232,-4.747179985046387,-5.9100608825683585,100,73.1975793087063,-4.557435035705566,-5.562105178833008,-73.9569,-74.6878,100,67.50027403074286,-75.5554,-76.4605,100,71.19964255990564,-76.3213,-76.8739,100,63.47386002424938,-78.8904,-79.4413,100,63.43443726710616,-76.817,-74.827,0,12.025686246775196
