,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,item,condition,sentence,target,alternative,model 0 correct (max),model 0 correct (sample),model 0 target score,model 0 alternative score,model 1 correct (max),model 1 correct (sample),model 1 target score,model 1 alternative score,model 2 correct (max),model 2 correct (sample),model 2 target score,model 2 alternative score,model 3 correct (max),model 3 correct (sample),model 3 target score,model 3 alternative score,model 4 correct (max),model 4 correct (sample),model 4 target score,model 4 alternative score,lstm 0 correct (max),lstm 0 correct (sample),lstm 0 target score,lstm 0 alternative score,lstm 1 correct (max),lstm 1 correct (sample),lstm 1 target score,lstm 1 alternative score,lstm 2 correct (max),lstm 2 correct (sample),lstm 2 target score,lstm 2 alternative score,lstm 3 correct (max),lstm 3 correct (sample),lstm 3 target score,lstm 3 alternative score,lstm 4 correct (max),lstm 4 correct (sample),lstm 4 target score,lstm 4 alternative score,rnng 0 target score,rnng 0 alternative score,rnng 0 correct (max),rnng 0 correct (sample),rnng 1 target score,rnng 1 alternative score,rnng 1 correct (max),rnng 1 correct (sample),rnng 2 target score,rnng 2 alternative score,rnng 2 correct (max),rnng 2 correct (sample),rnng 3 target score,rnng 3 alternative score,rnng 3 correct (max),rnng 3 correct (sample),rnng 4 target score,rnng 4 alternative score,rnng 4 correct (max),rnng 4 correct (sample)
27,27,27,27,27,Bock1999_1_pp(verb),pp(verb),The judges for the trials,were,was,100,95.25234776529228,-2.2094297409057617,-5.2083091735839835,100,92.84212867542469,-2.8812503814697266,-5.443938255310059,100,89.19829921970171,-2.586250305175781,-4.697408676147461,100,87.66102396379797,-3.4937648773193364,-5.454479217529297,100,98.42564851305914,-1.5690526962280271,-5.704510688781737,100,95.25234776529228,-2.2094297409057617,-5.208309173583984,100,92.84212867542469,-2.8812503814697266,-5.443938255310059,100,89.19829921970171,-2.586250305175781,-4.697408676147461,100,87.66102396379797,-3.4937648773193364,-5.454479217529297,100,98.42564851305914,-1.5690526962280271,-5.704510688781737,-49.4392,-57.2886,100,99.9610166140101,-48.3576,-53.2523,100,99.25694713537256,-47.7271,-52.0068,100,98.6342300142109,-45.4972,-51.2658,100,99.68856015466632,-46.5467,-49.9003,100,96.62225248494384
28,28,28,28,28,Bock1999_1_pp(tag),pp(tag),The judges for the trials deliberated did n't,they,"he,she,it",0,37.20870264156061,-9.457453727722168,-8.934179916842,0,45.25218355947028,-9.54891586303711,-9.35842930194016,100,65.00317729632009,-10.036437034606934,-10.65561590731595,0,43.50290824365069,-8.138586044311522,-7.8772246728586195,0,48.2543771076867,-9.060775756835938,-8.990922450986936,0,37.20870264156061,-9.457453727722168,-8.934179916842,0,45.25218355947028,-9.54891586303711,-9.35842930194016,100,65.00317729632009,-10.036437034606934,-10.65561590731595,0,43.50290824365069,-8.138586044311522,-7.8772246728586195,0,48.2543771076867,-9.060775756835938,-8.990922450986936,-84.2575,-79.10084501173722,0,0.5727939592310167,-78.8109,-69.09088005693259,0,0.0060065194534332615,-76.472,-68.56600938021754,0,0.03683934324055991,-77.0077,-72.66440715293791,0,1.2827001662788096,-79.7641,-74.73233100538651,0,0.648492492488044
29,29,29,29,29,Bock1999_1_pp(reflexive),pp(reflexive),The judges for the trials disqualified,themselves,"himself,herself,itself",100,70.3472368498588,-6.098074913024902,-6.9619631052772215,100,75.81097398388756,-5.127971649169922,-6.27031564694705,100,81.51979652854394,-5.186015129089356,-6.670160945517835,100,70.04695494737868,-6.2647972106933585,-7.114332022230249,100,83.83120199130686,-6.111644744873048,-7.757366685683559,100,70.3472368498588,-6.098074913024902,-6.9619631052772215,100,75.81097398388756,-5.127971649169922,-6.27031564694705,100,81.51979652854394,-5.186015129089356,-6.670160945517835,100,70.04695494737868,-6.264797210693359,-7.114332022230249,100,83.83120199130686,-6.111644744873048,-7.757366685683559,-56.6174,-56.11570736283515,0,37.71429753095391,-51.7452,-51.212726258562896,0,36.99401121561277,-51.177,-49.41890482404991,0,14.702906610125835,-51.9073,-51.60054253801017,0,42.39064022856308,-50.5787,-52.032687925858816,100,81.0611421028249
30,30,30,30,30,Bock1999_1_cs(verb),cs(verb),The jury for the trial,were,was,0,1.6846730447288665,-5.817736625671388,-1.7511281967163086,0,9.23260662666606,-5.023294448852539,-2.737735748291016,0,2.9196099914138256,-6.677162170410156,-3.1730728149414062,0,3.344258302966684,-5.809293746948242,-2.445383071899414,0,6.157078134853344,-4.713677406311035,-1.9896574020385744,0,1.6846730447288665,-5.817736625671388,-1.7511281967163086,0,9.23260662666606,-5.023294448852539,-2.737735748291016,0,2.9196099914138256,-6.677162170410156,-3.1730728149414062,0,3.3442583029666837,-5.809293746948242,-2.445383071899414,0,6.157078134853344,-4.713677406311035,-1.9896574020385744,-46.7347,-42.0096,0,0.879184474204617,-47.0274,-43.7934,0,3.790610022043597,-48.4439,-43.864,0,1.015180571142588,-49.7455,-44.9005,0,0.7806201249776642,-45.1953,-41.7691,0,3.1486607931210706
31,31,31,31,31,Bock1999_1_cs(tag),cs(tag),The jury for the trial deliberated did n't,they,"he,she,it",0,19.30324173236228,-9.722925186157227,-8.292499829067348,0,23.248485656133298,-10.207749366760254,-9.013416246465463,0,44.013112714791724,-9.9159574508667,-9.675327548937043,0,25.517935255991365,-8.517864227294924,-7.4466874208900595,0,35.16920873351296,-9.707052230834961,-9.095442514367061,0,19.30324173236228,-9.722925186157227,-8.292499829067348,0,23.248485656133298,-10.207749366760254,-9.013416246465463,0,44.013112714791724,-9.9159574508667,-9.675327548937043,0,25.517935255991365,-8.517864227294924,-7.4466874208900595,0,35.16920873351296,-9.707052230834961,-9.095442514367061,-80.6049,-73.15988060157878,0,0.0584003505536409,-76.17,-66.35960147370305,0,0.00548749606988469,-75.7696,-68.00572803701924,0,0.042462816353561715,-75.8438,-69.68033537369185,0,0.21005262681330472,-74.5934,-67.54229621368383,0,0.08657019621354096
32,32,32,32,32,Bock1999_1_cs(reflexive),cs(reflexive),The jury for the trial disqualified,themselves,"himself,herself,itself",0,12.350804439885586,-8.284690856933594,-6.325069621259193,0,13.459969824847526,-6.930915355682372,-5.070028354576347,0,9.91724513011452,-7.784918785095215,-5.578465212761284,0,8.88721510664932,-7.682951927185059,-5.355467532755987,0,17.75911235787861,-8.177410125732424,-6.644656287235893,0,12.350804439885586,-8.284690856933594,-6.325069621259193,0,13.459969824847526,-6.930915355682372,-5.070028354576347,0,9.91724513011452,-7.784918785095215,-5.578465212761284,0,8.88721510664932,-7.682951927185059,-5.355467532755987,0,17.75911235787861,-8.177410125732424,-6.644656287235893,-54.4009,-51.302122191507316,0,4.315769730368187,-50.0108,-47.64186335804307,0,8.557231021201577,-50.8445,-46.643507700459544,0,1.4759594971945251,-51.4901,-48.523096837925536,0,4.893901939948276,-46.3075,-45.489314163059916,0,30.61488919970532
33,33,33,33,33,Bock1999_1_cp(verb),cp(verb),The jury for the trials,were,was,0,6.3669609653206205,-4.664985656738281,-1.976724624633789,100,50.74998475383171,-3.7344913482666016,-3.7644929885864262,0,34.903593203290036,-4.019233703613281,-3.395954132080078,0,14.681491767904598,-4.749183654785156,-2.9893798828125,100,77.92839499610778,-2.8835849761962886,-4.145083427429198,0,6.3669609653206205,-4.664985656738281,-1.976724624633789,100,50.74998475383171,-3.7344913482666016,-3.764492988586426,0,34.903593203290036,-4.019233703613281,-3.395954132080078,0,14.681491767904598,-4.749183654785156,-2.9893798828125,100,77.92839499610778,-2.8835849761962886,-4.145083427429198,-49.342,-49.9663,100,65.11958836353004,-49.9206,-50.8105,100,70.88695356454716,-48.6365,-48.1513,0,38.10249750888649,-50.4976,-48.9142,0,17.03144979388091,-44.2077,-45.8706,100,84.06269095472449
34,34,34,34,34,Bock1999_1_cp(tag),cp(tag),The jury for the trials deliberated did n't,they,"he,she,it",0,20.842249263531986,-9.961994171142578,-8.62753360612758,0,28.476159529530488,-10.256840705871582,-9.33587710806568,0,43.99973618779753,-10.051901817321776,-9.810729053833947,0,27.622013757612656,-8.611238479614258,-7.647949338605838,0,40.45046902406703,-9.416678428649902,-9.02994824761188,0,20.842249263531986,-9.961994171142578,-8.62753360612758,0,28.476159529530488,-10.256840705871582,-9.33587710806568,0,43.99973618779753,-10.051901817321776,-9.810729053833947,0,27.622013757612656,-8.611238479614258,-7.647949338605838,0,40.45046902406703,-9.416678428649902,-9.02994824761188,-83.5774,-77.27793199606741,0,0.18339125294732544,-79.4527,-69.6297595834095,0,0.00541910599270684,-78.9848,-70.98469466125105,0,0.03353148188082686,-77.335,-73.48608408560023,0,2.085847373339601,-78.2279,-71.94923251234603,0,0.1872386180984833
35,35,35,35,35,Bock1999_1_cp(reflexive),cp(reflexive),The jury for the trials disqualified,themselves,"himself,herself,itself",0,22.60963885722867,-7.7074337005615225,-6.476947774221093,0,30.69858407401722,-6.527644157409668,-5.713395351752185,0,15.48061413464924,-7.050840377807617,-5.353447991387629,0,21.326980849199934,-7.673863887786865,-6.368536600427394,0,41.60076070153581,-7.449944496154785,-7.110760085311308,0,22.60963885722867,-7.707433700561522,-6.476947774221093,0,30.69858407401722,-6.527644157409668,-5.713395351752185,0,15.48061413464924,-7.050840377807617,-5.353447991387629,0,21.326980849199934,-7.673863887786865,-6.368536600427394,0,41.60076070153581,-7.449944496154785,-7.110760085311308,-56.9641,-55.13845031767845,0,13.875733585864422,-53.0831,-51.85678011896137,0,22.682618160392387,-52.6372,-50.40521156012141,0,9.691446909916595,-55.2137,-53.332284949228395,0,13.222642242814558,-49.0172,-49.69373667994154,100,66.29652824361384
36,36,36,36,36,Bock1999_2_ss(verb),ss(verb),The representative from the union,were,was,0,7.800302940679612,-5.707467079162598,-3.2376728057861333,0,9.891241035426868,-5.504230499267578,-3.294862747192384,0,6.70894962456153,-6.4031310081481925,-3.7708492279052734,0,7.088136713502033,-5.899069786071777,-3.325840950012207,0,12.33021062925491,-4.610664367675781,-2.649139404296875,0,7.800302940679612,-5.707467079162598,-3.2376728057861333,0,9.891241035426868,-5.504230499267578,-3.2948627471923837,0,6.70894962456153,-6.4031310081481925,-3.7708492279052734,0,7.088136713502033,-5.899069786071777,-3.325840950012207,0,12.33021062925491,-4.610664367675781,-2.649139404296875,-49.6374,-43.4935,0,0.2141938036456038,-51.3996,-48.0127,0,3.2707389970985274,-50.5565,-47.2745,0,3.6193883847180897,-53.0226,-47.4893,0,0.3937358820341583,-47.894,-46.1831,0,15.304701806771623
37,37,37,37,37,Bock1999_2_ss(tag),ss(tag),The representative from the union voted did n't,they,"he,she,it",0,19.97233652556555,-8.925802230834961,-7.537778004867916,0,25.032566377058373,-10.031307220458984,-8.934431051815057,0,29.727361630329145,-9.599590301513672,-8.739275679557169,0,26.329878581524053,-8.781515121459961,-7.7526221747122275,0,24.938456795291714,-9.477364540100098,-8.37546724863454,0,19.97233652556555,-8.925802230834961,-7.537778004867916,0,25.032566377058373,-10.031307220458984,-8.934431051815057,0,29.727361630329145,-9.599590301513672,-8.739275679557169,0,26.329878581524053,-8.781515121459961,-7.7526221747122275,0,24.938456795291714,-9.477364540100098,-8.37546724863454,-78.5598,-74.76559188857273,0,2.2005575599062115,-81.2616,-71.50946929273225,0,0.005816720347924165,-77.7559,-68.65222569264448,0,0.011124389026038118,-80.1176,-72.5632668868375,0,0.05235611045388078,-78.2754,-71.71360158661565,0,0.14113469354479283
38,38,38,38,38,Bock1999_2_ss(reflexive),ss(reflexive),The representative from the union defended,themselves,"himself,herself,itself",0,30.27438531058895,-5.341425895690918,-4.5071601320066925,0,25.995727420600385,-5.424249649047852,-4.3780590144919005,0,28.102559213431977,-5.7708988189697275,-4.831518796347121,0,28.380541439627482,-4.825301170349121,-3.899638115462564,0,12.535621944684491,-6.204131126403809,-4.261473870897962,0,30.27438531058895,-5.341425895690918,-4.5071601320066925,0,25.995727420600385,-5.424249649047852,-4.3780590144919005,0,28.102559213431977,-5.770898818969728,-4.831518796347121,0,28.380541439627482,-4.825301170349121,-3.8996381154625643,0,12.535621944684491,-6.204131126403809,-4.261473870897962,-59.5325,-56.90046037480185,0,6.710465395453384,-59.15,-56.210424476657664,0,5.0231520390431434,-58.9049,-53.93859401581766,0,0.6920614881560507,-58.2672,-55.26428079533898,0,4.729416735943922,-54.0454,-52.73593929547338,0,21.25771017624186
39,39,39,39,39,Bock1999_2_sp(verb),sp(verb),The representative from the unions,were,was,0,18.66303989582625,-4.638527870178223,-3.1664724349975586,0,37.77464302548669,-4.1448020935058585,-3.64567756652832,0,29.631211531261954,-4.633272171020508,-3.7683506011962886,0,19.13610265303895,-4.417722702026367,-2.976531982421875,0,45.765766632027216,-3.4767246246337886,-3.3069486618041988,0,18.66303989582625,-4.638527870178223,-3.1664724349975586,0,37.77464302548669,-4.1448020935058585,-3.64567756652832,0,29.631211531261954,-4.633272171020508,-3.7683506011962886,0,19.13610265303895,-4.417722702026367,-2.976531982421875,0,45.765766632027216,-3.4767246246337886,-3.3069486618041988,-51.1031,-48.6766,0,8.117413196630881,-53.5211,-53.6009,100,51.993941987091766,-53.2791,-52.6578,0,34.948584449118044,-57.3031,-55.3363,0,12.273301386828019,-49.0314,-51.8023,100,94.10829076309855
40,40,40,40,40,Bock1999_2_sp(tag),sp(tag),The representative from the unions voted did n't,they,"he,she,it",0,24.09272433083089,-9.0234956741333,-7.875893035637906,0,40.077247890050614,-9.317853927612305,-8.915606448720403,0,42.41321781438128,-9.587038040161133,-9.281205029299072,0,36.277937099748826,-8.295501708984375,-7.732180613106079,0,40.347478296354105,-9.10915756225586,-8.718150036616953,0,24.09272433083089,-9.0234956741333,-7.875893035637906,0,40.077247890050614,-9.317853927612305,-8.915606448720403,0,42.41321781438128,-9.587038040161133,-9.281205029299072,0,36.277937099748826,-8.295501708984375,-7.732180613106079,0,40.347478296354105,-9.10915756225586,-8.718150036616953,-83.0986,-78.23658180834681,0,0.7675488888512171,-84.5273,-76.01214958139407,0,0.020036881642987642,-81.2973,-74.70342764585993,0,0.136685862324964,-85.3199,-78.47385190018282,0,0.10625206889722226,-83.7568,-75.13227764330753,0,0.017961372475653346
41,41,41,41,41,Bock1999_2_sp(reflexive),sp(reflexive),The representative from the unions defended,themselves,"himself,herself,itself",0,39.423491801957546,-5.248915672302246,-4.819370385134293,100,69.72000914996481,-4.808191299438477,-5.642191524938319,100,53.023921179389106,-4.980135917663574,-5.1012405615167085,0,38.93443241211053,-4.904687881469727,-4.454618727165361,0,27.28191474912547,-5.602944374084473,-4.622578274258499,0,39.423491801957546,-5.248915672302246,-4.819370385134293,100,69.72000914996481,-4.808191299438477,-5.642191524938319,100,53.023921179389106,-4.980135917663574,-5.1012405615167085,0,38.93443241211053,-4.904687881469727,-4.454618727165361,0,27.28191474912547,-5.602944374084473,-4.622578274258499,-65.3241,-61.47549976869125,0,2.0864922030040427,-64.6426,-62.12471271950084,0,7.461368998783153,-62.1848,-58.77178555244298,0,3.189119754343144,-63.2883,-60.18979576076075,0,4.316899578821472,-58.4469,-59.00025204676566,100,63.49129412339776
42,42,42,42,42,Bock1999_2_ps(verb),ps(verb),The representatives from the union,were,was,100,98.88971600945372,-3.1757726669311523,-7.665162086486816,100,93.99759045791711,-2.9623508453369136,-5.713459014892577,100,87.65253188622873,-3.518640518188477,-5.478569984436035,100,90.12866506058798,-3.382923126220703,-5.594526290893555,100,94.60617809485449,-2.4788742065429688,-5.343342781066895,100,98.88971600945372,-3.1757726669311523,-7.665162086486816,100,93.99759045791711,-2.9623508453369136,-5.713459014892577,100,87.65253188622873,-3.518640518188477,-5.478569984436035,100,90.12866506058798,-3.382923126220703,-5.594526290893555,100,94.60617809485449,-2.4788742065429688,-5.3433427810668945,-45.5579,-44.6764,0,29.28670385134307,-47.4897,-47.732,100,56.028037002735466,-46.3925,-47.485,100,74.88521955201554,-45.3097,-48.0873,100,94.14532989639885,-48.1481,-47.0306,0,24.647530227796857
43,43,43,43,43,Bock1999_2_ps(tag),ps(tag),The representatives from the union voted did n't,they,"he,she,it",0,32.307014643450714,-8.932601928710938,-8.192903746075435,0,45.75988199613222,-9.6722993850708,-9.50228633416586,100,51.852473125282536,-9.211397171020508,-9.28553002825883,0,41.33593145279709,-8.582162857055664,-8.23206757048393,100,50.82424795087656,-8.853768348693848,-8.886741253783619,0,32.307014643450714,-8.932601928710938,-8.192903746075435,0,45.75988199613222,-9.6722993850708,-9.50228633416586,100,51.852473125282536,-9.211397171020508,-9.28553002825883,0,41.33593145279709,-8.582162857055664,-8.23206757048393,100,50.82424795087656,-8.853768348693848,-8.886741253783619,-79.3205,-74.8139191086366,0,1.0915662799116537,-79.9636,-70.47425975492686,0,0.007564827682749787,-74.8601,-65.32332255877529,0,0.00721437726519383,-72.8485,-66.56572371359503,0,0.186472302274677,-77.3502,-71.57156879696215,0,0.30834093084620867
44,44,44,44,44,Bock1999_2_ps(reflexive),ps(reflexive),The representatives from the union defended,themselves,"himself,herself,itself",100,84.25995428940652,-3.975475311279297,-5.653173878246617,100,89.97484063609488,-3.656932830810547,-5.851365043856845,100,84.84679668246524,-4.662748336791992,-6.385383625342122,100,75.10032480663773,-3.3511323928833012,-4.455102517690257,100,82.36538046107877,-3.993484497070313,-5.534785716414949,100,84.25995428940652,-3.975475311279297,-5.653173878246617,100,89.97484063609488,-3.656932830810547,-5.851365043856845,100,84.84679668246524,-4.662748336791992,-6.385383625342122,100,75.10032480663773,-3.351132392883301,-4.455102517690257,100,82.36538046107877,-3.993484497070313,-5.534785716414949,-55.5453,-53.333216264281795,0,9.86706017018067,-56.7795,-54.10910891779987,0,6.474328392598007,-54.8026,-51.3952914840429,0,3.2067834644080495,-52.608,-50.56412392667677,0,11.467263403274474,-53.5972,-52.78521757047198,0,30.74682129445342
45,45,45,45,45,Bock1999_2_pp(verb),pp(verb),The representatives from the unions,were,was,100,98.64045555241259,-2.9116411209106445,-7.195972919464111,100,98.22517924600031,-2.5892648696899414,-6.602828025817871,100,93.61891897454552,-2.8751544952392583,-5.561049461364746,100,97.09407684778671,-2.5916004180908203,-6.100529670715332,100,97.25720932991436,-2.1638460159301762,-5.732229232788086,100,98.64045555241259,-2.9116411209106445,-7.195972919464111,100,98.22517924600031,-2.5892648696899414,-6.602828025817871,100,93.61891897454552,-2.8751544952392583,-5.561049461364746,100,97.09407684778671,-2.5916004180908203,-6.100529670715332,100,97.25720932991436,-2.163846015930176,-5.732229232788086,-49.7486,-53.6576,100,98.03339600231207,-50.7908,-55.4396,100,99.05176921773844,-50.8658,-51.4972,100,65.28068401348844,-51.898,-53.9171,100,88.27879151314052,-50.1716,-53.3688,100,96.07287721821699
46,46,46,46,46,Bock1999_2_pp(tag),pp(tag),The representatives from the unions voted did n't,they,"he,she,it",0,33.75916675583531,-9.13373565673828,-8.459690555591424,100,56.506761212761624,-9.093783378601074,-9.355538181240703,100,51.964558918555824,-9.439213752746582,-9.517836585381644,100,53.93084725807999,-7.868057250976562,-8.025616282421376,100,59.24205605254541,-8.838226318359375,-9.212207250139553,0,33.75916675583531,-9.13373565673828,-8.459690555591424,100,56.506761212761624,-9.093783378601074,-9.355538181240703,100,51.964558918555824,-9.439213752746582,-9.517836585381644,100,53.93084725807999,-7.8680572509765625,-8.025616282421376,100,59.24205605254541,-8.838226318359375,-9.212207250139553,-85.4969,-79.95489087518543,0,0.3903350028879055,-82.7504,-74.63955717342532,0,0.03001755621829526,-78.8217,-71.26163517185275,0,0.0520570342975881,-78.6143,-73.05432247666577,0,0.3834105958042969,-83.9991,-75.92555812549755,0,0.03115802890022109
